ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,S,BS,2022-09-07T18:00:00Z,STAR LEGEND,54,19,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311085000,BARCELONA/TERMINAL SUD,06:45:00,2022-09-07T04:45:00Z,2022-09-07,2022-09-07T16:00:00Z,Passatge,18:00:00,ITCAG,18C,311085000,9008598,ESCAR,Autoritzada,159,Cartagena,Cagliari,A,1-4,29933-1,2022-09-07,2022-09-07T06:45:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6FR6
2022,0010,MT,2022-09-07T23:00:00Z,CASTILLO DE TRUJILLO,1215,253,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215589000,CIA LOGISTICA DE HIDROCARBUROS SA,12:00:00,2022-09-07T10:00:00Z,2022-09-07,2022-09-07T21:00:00Z,Tancs,23:00:00,ESCAR,26A,215589000,9293337,ESLCG,Iniciada,18214,La Coruna,Cartagena,I,3-7,38333-2,2022-09-07,2022-09-07T12:00:00Z,Malta,NEXT MARITIME SL,9HA5195
2022,0014,NL,2022-09-07T22:00:00Z,EEMS STREAM,456,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:245926000,COMA Y RIBAS SL,21:06:00,2022-09-06T19:06:00Z,2022-09-06,2022-09-07T20:00:00Z,Càrrega (Lo-Lo),22:00:00,ESSAG,23A,245926000,9559638,FRMRS,Iniciada,9923,Marseille,Sagunto,I,2-4,38350-1,2022-09-07,2022-09-06T21:06:00Z,Països Baixos,COMA Y RIBAS SL,PBTH
2022,2376,NL,2022-09-07T14:00:00Z,PROMISE,608,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:245959000,PORTCEMEN SA,10:31:00,2022-09-06T08:31:00Z,2022-09-06,2022-09-07T12:00:00Z,Càrrega (Lo-Lo),14:00:00,DKAAR,22C,245959000,9371816,ESSAG,Iniciada,1189,Sagunto,Arhus,I,1-3,38266-1,2022-09-07,2022-09-06T10:31:00Z,Països Baixos,COMA Y RIBAS SL,PBOH
2022,2398,CY,2022-09-07T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-09-07T17:30:00Z,2022-09-07,2022-09-07T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38328-1,2022-09-07,2022-09-07T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-09-07T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-09-07T17:00:00Z,2022-09-07,2022-09-07T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,6-10,38323-1,2022-09-07,2022-09-07T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,2398,TR,2022-09-07T16:00:00Z,AKHISAR,75,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271000653,TERMINAL PORT NOU SA,06:00:00,2022-09-07T04:00:00Z,2022-09-07,2022-09-07T14:00:00Z,Portacontenidors,16:00:00,ESCAS,00A,271000653,9237149,MACAS,Sol·licitada,1184,Casablanca,Castellon de la Plana,S,NA,37241-1,2022-09-07,2022-09-07T06:00:00Z,Turquia,BERGE MARITIMA SL,TCRB
2022,6212,HK,2022-09-07T14:00:00Z,MAERSK ARUN,952,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:477958700,TERMINAL CATALUNYA SA,06:00:00,2022-09-07T04:00:00Z,2022-09-07,2022-09-07T12:00:00Z,Portacontenidors,14:00:00,DZALG,36A,477958700,9175779,MAPTM,Autoritzada,155,Tanger Med,Alger (Algiers),A,12-15,38107-1,2022-09-07,2022-09-07T06:00:00Z,Hong Kong,MARITIMA DEL MEDITERRANEO SA,VRDG5
2022,6212,LR,2022-09-07T02:25:00Z,MSC MIRJA,16,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017516,TERMINAL CATALUNYA SA,06:25:00,2022-09-03T04:25:00Z,2022-09-03,2022-09-07T00:25:00Z,Portacontenidors,02:25:00,ESVLC,36A,636017516,9762338,ITGIT,Finalitzada,39849,Gioia Tauro,Valencia,F,4-12,37642-1,2022-09-07,2022-09-03T06:25:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5LI6
2022,6212,LR,2022-09-07T20:00:00Z,MAERSK PALERMO,125,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020264,TERMINAL CATALUNYA SA,03:46:00,2022-09-07T01:46:00Z,2022-09-07,2022-09-07T18:00:00Z,Portacontenidors,20:00:00,ESALG,36A,636020264,9168207,ITVDL,Iniciada,2101,Vado Ligure,Algeciras,I,16-20,37940-1,2022-09-07,2022-09-07T03:46:00Z,Libèria,MARITIMA DEL MEDITERRANEO SA,D5YK2
